card_id,content_id,sort_order,card_name,item_title,item_date
36,cnt_c894fff82f,3,Баттл-рэп: Главное,БАТТЛ-РЭП 2023: ГЛАВНОЕ,2026-05-19 8:46:00
36,cnt_d31d73ec8d,4,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2022: ГЛАВНОЕ""",2026-04-14 0:00:00
36,cnt_4250e8cecf,5,Баттл-рэп: Главное,Баттл-рэп: главное 2022 / СЫНОЧКА-КОРЗИНОЧКА vs ДОЧКА-ПРОСРОЧКА / ТРИПЛЕТ: КРИПЛ vs РОНАЛДУ vs Ж*ПА vs МАЛФОЙ vs ЗОЛОТАЯ РЫБКА,2026-04-08 8:39:45
36,cnt_b97eeaae17,6,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2025: ГЛАВНОЕ""",2026-03-26 0:00:00
36,cnt_67b8bc152a,7,Баттл-рэп: Главное,"Баттл-рэп 2025: Главное / Punchtime - Самая умная / Мама в 16 - Софья, Новочеркасск",2026-03-11 10:41:12
36,cnt_0f0a3e1b45,8,Баттл-рэп: Главное,Баттл-рэп 2025: главное / El Mad vs Kimka,2026-01-09 8:57:00
36,cnt_8d5d1153a2,9,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2020–2021: ГЛАВНОЕ""",2025-12-29 0:00:00
36,cnt_661776adc9,10,Баттл-рэп: Главное,БАТТЛ-РЭП 2020–2021: ГЛАВНОЕ,2025-12-13 9:10:00
36,cnt_b3cf799d8e,11,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2019: ГЛАВНОЕ (ЧАСТЬ 2)""",2025-11-14 0:00:00
36,cnt_3b2194c314,12,Баттл-рэп: Главное,БАТТЛ-РЭП 2019: ГЛАВНОЕ (ЧАСТЬ 2),2025-11-07 8:59:00
36,cnt_ff557a3b43,13,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2019: ГЛАВНОЕ (ЧАСТЬ 1)""",2025-10-17 0:00:00
36,cnt_423bc28bf8,14,Баттл-рэп: Главное,БАТТЛ-РЭП 2019: ГЛАВНОЕ (ЧАСТЬ 1),2025-10-15 8:56:00
36,cnt_f65ad5d4eb,15,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2018: ГЛАВНОЕ (ЧАСТЬ 2)""",2025-09-17 0:00:00
36,cnt_4d3ceba8df,16,Баттл-рэп: Главное,БАТТЛ-РЭП 2018: ГЛАВНОЕ (ЧАСТЬ 2),2025-09-12 9:17:00
36,cnt_0caad1513d,17,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2018: ГЛАВНОЕ (ЧАСТЬ 1)""",2025-08-18 0:00:00
36,cnt_aceeea39b2,18,Баттл-рэп: Главное,БАТТЛ-РЭП 2018: ГЛАВНОЕ (ЧАСТЬ 1) + ОБЗОР НА KINGDOM COME 2 ОТ TheDRZJ,2025-08-15 8:50:00
36,cnt_22cf13642c,19,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2017: ГЛАВНОЕ (ЧАСТЬ 2)""",2025-07-04 0:00:00
36,cnt_1387540754,20,Баттл-рэп: Главное,БАТТЛ-РЭП 2017: ГЛАВНОЕ (ЧАСТЬ 2) + Тест на лучший не баттловый трек баттлрэпера,2025-07-02 8:53:27
36,cnt_fbe41eba1f,21,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2017: ГЛАВНОЕ (ЧАСТЬ 1)""",2025-06-05 0:00:00
36,cnt_5a0ed438cd,22,Баттл-рэп: Главное,Про Кубок МЦ ХХ + Баттл-рэп 2017 + Заказы,2025-06-03 9:14:00
36,cnt_71eb87b12a,23,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2016: ГЛАВНОЕ (A CAPELLA)""",2025-05-05 0:00:00
36,cnt_4a67cdb745,24,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2015: ГЛАВНОЕ""",2025-03-21 0:00:00
36,cnt_0cddc207a6,25,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2014: ГЛАВНОЕ""",2025-02-21 0:00:00
36,cnt_3e7cc64d35,26,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП 2013: ГЛАВНОЕ (ПАНЧИ, ШУТКИ, МЕМЫ)""",2025-02-04 0:00:00
36,cnt_34570b0d28,27,Баттл-рэп: Главное,"ПАЧУКА СМОТРИТ ""БАТТЛ-РЭП В 2024"" (РЕАКЦИЯ)",2025-01-14 0:00:00
37,cnt_67b8bc152a,,Беременна в 16,"Баттл-рэп 2025: Главное / Punchtime - Самая умная / Мама в 16 - Софья, Новочеркасск",2026-03-11 10:41:12
37,cnt_7d13eb0f62,,Беременна в 16,"Конференция Кубка МЦ (RAYBAX, ШУММ и др.) + Мама в 16 (ТАТЬЯНА, ЧИТА) + 4 свадьбы (свадьба в тюремном стиле)",2024-09-06 14:38:48
37,cnt_b0142e7cd8,,Беременна в 16,"Влог с гузельской сходки + Мама в 16 (Кристина, Тюмень)",2024-09-13 9:27:00
37,cnt_7454e919f3,,Беременна в 16,"Адище в Барнауле - Беременна в 16 - #4 | Евгения, Барнаул (2 сезон, 2 выпуск) | Реакция Пачуки",2023-02-28 0:00:00
37,cnt_0aac6fb98b,,Беременна в 16,АФРИКАНСКИЕ СТРАСТИ - МАМА В 16 | МАРИЯ ИРКУТСК (РЕАКЦИЯ ПАЧУКИ),2026-03-15 0:00:00
37,cnt_537d7f9f6e,,Беременна в 16,"База от бабушки - Беременна в 16 - #1 | Наташа, Краснотурьинск (6 сезон, 4 выпуск) | Реакция Пачуки",2022-11-01 0:00:00
37,cnt_11e4045e06,,Беременна в 16,"Беременна в 16 - новый сезон | автоугонщик Серёга и Мария (реакция Пачуки, сезон 7 выпуск 1)",2023-09-12 0:00:00
37,cnt_d8df9e334d,,Беременна в 16,"Беременна в 16 | Арина, Кирсанов",2024-09-29 17:32:38
37,cnt_fd20cbf98f,,Беременна в 16,"Беременна в 16 | Виолетта, Новая Москва",2024-09-29 17:31:46
37,cnt_2daec57a10,,Беременна в 16,"Беременна в 16 | Ева, Пермь",2024-09-29 17:28:39
37,cnt_15c09bfebd,,Беременна в 16,"Беременна в 16 | Евгения, Барнаул (2 сезон, 2 выпуск)",2024-09-29 17:26:22
37,cnt_863bd73090,,Беременна в 16,"Беременна в 16 | Елизавета, Санкт-Петербург",2024-09-29 17:27:16
37,cnt_07cd9c9a68,,Беременна в 16,"Беременна в 16 | Катя, Саратов (6 сезон, 6 выпуск)",2024-09-29 15:28:31
37,cnt_c0c6afaafb,,Беременна в 16,"Беременна в 16 | Кейтлинн, США",2024-09-29 17:32:37
37,cnt_8b3cd89d07,,Беременна в 16,"Беременна в 16 | Любовь, Уфа (3 сезон, 3 выпуск)",2024-09-29 17:27:16
37,cnt_501d6b19e6,,Беременна в 16,"Беременна в 16 | Майа, Нур-Султан (удалённый выпуск).",2024-09-29 17:27:16
37,cnt_f7675275b7,,Беременна в 16,"Беременна в 16 | Снежана, Москва",2024-09-29 17:27:17
37,cnt_b401925255,,Беременна в 16,"Беременна в 16. Алина, Санкт-Петербург (6 сезон, 1 выпуск)",2024-09-29 15:26:59
37,cnt_8ab7f40bf1,,Беременна в 16,"БЕРЕМЕННА В 16. КРИСТИНА, АХТУБИНСК (1 сезон, 2 серия)",2024-09-29 15:22:09
37,cnt_5210b50ff6,,Беременна в 16,"Беременна в 16. Марина, Новочеркасск (6 сезон, 2 выпуск)",2024-09-29 15:27:41
37,cnt_683202b23c,,Беременна в 16,"Беременна в 16. Мария, Рубцовск (6 сезон, 3 выпуск)",2024-09-29 15:27:42
37,cnt_8600983938,,Беременна в 16,"Беременна в 16. Олеся, Томск (4 сезон, 3 серия)",2024-09-29 15:26:58
37,cnt_739a901026,,Беременна в 16,"ЖУТКИЙ ТИП - МАМА В 16 | АЛИНА, НОВОКУЗНЕЦК (РЕАКЦИЯ ПАЧУКИ)",2025-03-23 0:00:00
37,cnt_7095ceac30,,Беременна в 16,"ЗЛОВЕЩАЯ ИЗ БАРАКА - МАМА В 16 | АНАСТАСИЯ, УФА (РЕАКЦИЯ ПАЧУКИ)",2025-11-12 0:00:00
37,cnt_17c5fefbb1,,Беременна в 16,Классический тупой малый | Беременна в 16 (сезон 7 выпуск 3),2023-10-03 0:00:00
37,cnt_c75520cec9,,Беременна в 16,"КЛУБНАЯ МАЛАЯ - МАМА В 16 | 2 СЕЗОН, 6 ВЫПУСК | КАМИЛЛА, УФА (РЕАКЦИЯ ПАЧУКИ)",2024-10-24 0:00:00
37,cnt_cf77e05565,,Беременна в 16,"Конч из Сосьвы - Беременна в 16 - #3 | Василиса, Свердловская обл.(5 сезон, 1 выпуск)|Реакция Пачуки",2023-01-29 0:00:00
37,cnt_8dd22aae69,,Беременна в 16,"КРАСАВЧИК ЗОИР | МАМА В 16 - ЕВГЕНИЯ, БИРОБИДЖАН (РЕАКЦИЯ ПАЧУКИ )",2024-03-18 0:00:00
37,cnt_e382ab6991,,Беременна в 16,Лучший мужик - Валера | Беременна в 16 (сезон 7 выпуск 4),2023-09-29 0:00:00
37,cnt_682486dca0,,Беременна в 16,"Люба, школьник и альфонс - Беременна в 16 - #5 | Любовь, Уфа (3 сезон, 3 выпуск) | Реакция Пачуки",2023-03-10 0:00:00
37,cnt_e9c983e1af,,Беременна в 16,"Мама в 16 - Мария, Иркутск",2026-03-13 15:29:25
37,cnt_19d6673e90,,Беременна в 16,Мама в 16 - Мерзкая малая,2024-03-27 8:44:00
37,cnt_0b9c4a2312,,Беременна в 16,"Мама в 16 - Паркурщик, рэпер, татуировщик",2024-03-29 0:24:51
37,cnt_f2a525df0c,,Беременна в 16,Мама в 16 - Ростовская Коза,2024-03-18 8:37:00
37,cnt_3b3f75f5a7,,Беременна в 16,"Мама в 16 (Алина, Новокузнецк)",2025-03-20 9:20:00
37,cnt_3f7157efcc,,Беременна в 16,"Мама в 16 (Алина, Симферополь)",2025-04-25 9:04:00
37,cnt_639ca65321,,Беременна в 16,"Мама в 16 (Анастасия, Уфа)",2025-11-08 13:01:46
37,cnt_18a56cae53,,Беременна в 16,"Мама в 16 (Валентина, Павловский Посад)",2025-04-11 9:30:00
37,cnt_3874cae14c,,Беременна в 16,"Мама в 16 (Вероника, Екатеринбург)",2025-03-27 20:33:32
37,cnt_6edb25e825,,Беременна в 16,"Мама в 16 (Виолетта, Самара)",2025-03-01 9:52:00
37,cnt_77b08edcf1,,Беременна в 16,"Мама в 16 (Ирина, Санкт-Петербург)",2024-09-23 9:26:00
37,cnt_b02190e9cb,,Беременна в 16,"Мама в 16 (Камилла, Уфа)",2024-10-14 20:27:51
37,cnt_57036e822f,,Беременна в 16,"Мама в 16 (Эрика, Иркутск)",2025-03-14 8:43:00
37,cnt_b040c69b98,,Беременна в 16,"Мама в 16 (Юлия, Москва)",2025-04-18 9:11:00
37,cnt_0dffed4cde,,Беременна в 16,"МОЩНЫЙ ТАРОЛОГ - МАМА В 16 | 3 СЕЗОН, 1 ВЫПУСК | ВИОЛЕТТА, САМАРА (РЕАКЦИЯ ПАЧУКИ)",2025-03-11 0:00:00
37,cnt_85b0fbe469,,Беременна в 16,"ОТБОРНАЯ КРИНЖУХА - МАМА В 16 | 3 СЕЗОН, 3 ВЫПУСК | ЭРИКА, ИРКУТСК (РЕАКЦИЯ ПАЧУКИ)",2025-03-17 0:00:00
37,cnt_53600ee708,,Беременна в 16,"Пачука сгорел с поехавшей семейки - Беременна в 16 - #8 | Ева, Пермь (4 сезон, 5 выпуск)",2023-04-28 0:00:00
37,cnt_c10d29e7ac,,Беременна в 16,"ПЕРСПЕКТИВНЫЙ РЭПЕР  - МАМА В 16 | 2 СЕЗОН, 2 ВЫПУСК | КРИСТИНА, ТЮМЕНЬ (РЕАКЦИЯ ПАЧУКИ)",2024-10-03 0:00:00
37,cnt_9a7451b54a,,Беременна в 16,"ПИВНОЙ ТАТУИРОВЩИК | МАМА В 16 - ЮЛИЯ, НОВОСИБИРСК (РЕАКЦИЯ ПАЧУКИ)",2024-04-24 0:00:00
37,cnt_09b92e9f83,,Беременна в 16,"ПИТЕРСКАЯ СТРАСТЬ - МАМА В 16 | 2 СЕЗОН, 3 ВЫПУСК | ИРИНА, САНКТ-ПЕТЕРБУРГ (РЕАКЦИЯ ПАЧУКИ)",2024-10-10 0:00:00
37,cnt_fc2a68bd72,,Беременна в 16,"ПОЛЮБИЛ ЗА ФИГУРУ | МАМА В 16 - ТАТЬЯНА, ЧИТА (РЕАКЦИЯ ПАЧУКИ)",2024-09-16 0:00:00
37,cnt_310bf175ea,,Беременна в 16,"Работник года - Беременна в 16 - #2 | Настя, Усть-Илимск (6 сезон, 5 выпуск) | Реакция Пачуки",2022-11-08 0:00:00
37,cnt_b37a40eac6,,Беременна в 16,"РАСЧЁТЛИВАЯ ДЕВИЦА | МАМА В 16 - ОЛЕСЯ, ЕКАТЕРИНБУРГ (РЕАКЦИЯ ПАЧУКИ )",2024-04-09 0:00:00
37,cnt_c7df004af3,,Беременна в 16,"РОСТОВСКАЯ ЛЮБОВЬ | МАМА В 16 - АННА, РОСТОВ-НА-ДОНУ (РЕАКЦИЯ ПАЧУКИ )",2024-03-25 0:00:00
37,cnt_933624cb85,,Беременна в 16,"Рэп, наркотики и 0 IQ - Беременна в 16 - #6 | Майа, Нур-Султан (Удаленный выпуск) | Реакция Пачуки",2023-03-13 0:00:00
37,cnt_6f4a9ead9f,,Беременна в 16,"САХАЛИНСКИЕ СТРАСТИ | БЕРЕМЕННА В 16 - ВИКТОРИЯ, САХАЛИН (РЕАКЦИЯ ПАЧУКИ)",2024-05-10 0:00:00
37,cnt_32b546803a,,Беременна в 16,"СЕМЕЙКА ТРОЛЛЕЙ ПРЕССУЕТ СОЛЕВОГО - МАМА В 16 | ВАЛЕНТИНА, ПАВЛОВСКИЙ ПОСАД (РЕАКЦИЯ ПАЧУКИ)",2025-04-15 0:00:00
37,cnt_5a21def970,,Беременна в 16,"СКУФ СОБОЛЕВ | МАМА В 16 - САБИНА, ТАГАНРОГ (РЕАКЦИЯ ПАЧУКИ )",2024-04-14 0:00:00
37,cnt_1a028bae06,,Беременна в 16,"Снежана и мать тиран - Беременна в 16 - #7 | Снежана, Москва (2 сезон, 3 выпуск) | Реакция Пачуки",2023-03-27 0:00:00
37,cnt_973c4f6132,,Беременна в 16,"ШИЗОВАЯ ДЕВАХА И СТРУЯ БОБРА - МАМА В 16 | НАДЕЖДА, КУРГАН (РЕАКЦИЯ ПАЧУКИ)",2025-06-08 0:00:00
37,cnt_2d98e4d867,,Беременна в 16,"Мама в 16 (Вера, Ухта) + Dishonored #1",2024-10-06 10:19:00
37,cnt_a5b81b4930,,Беременна в 16,"Сапёр. Стрим #3 + Мама в 16 (Аделина, Уфа)",2024-09-27 17:54:00
37,cnt_8d6baadc53,,Беременна в 16,"Разборка в Бронксе (1995) + Мама в 16 (Надежда, Курган)",2025-05-30 9:06:00
38,cnt_c7ccba7c2c,12,Положняк,Положняк #12 - Про ЧСВ BATTLE и конфликты в проекте.,2024-10-29 15:36:47
38,cnt_743245f5e0,10,Положняк,"Положняк #10 - Про биф Хэла с Ирен, бифы Драго с девочками + обзор новостей",2024-08-15 15:33:02
38,cnt_10aa06d006,11,Положняк,"Положняк #11 - Про 1/2 Кубок МЦ: Ultimate (Дмитрий Маликов, Шокк, чел без ноги).",2024-10-21 15:45:18
38,cnt_b64b074fc4,4,Положняк,Положняк #4 - Про баттловый стриминг. Тест на лучшего баттлового стримера.,2024-03-21 15:35:27
38,cnt_be9faf76eb,1,Положняк,"Положняк #1 - Про Забэ, RBL и Нищий хайп",2024-02-12 15:28:23
38,cnt_1e1591a9e9,2,Положняк,"Положняк #2 - Про Забэ, Казино Хайпа, штрафы за баяны, RBL Family",2024-02-16 9:02:00
38,cnt_6855a90bee,5,Положняк,"Положняк #5 - Про Эль Мэда, лоховскую травлю и защиту Дэна Чейни.",2024-04-02 14:23:13
38,cnt_e6429354eb,9,Положняк,"Положняк #9 - Про встречу Кубка, сходку элитной дрочильни и Дона Симона",2024-07-29 17:28:06
38,cnt_a81462f900,3,Положняк,Положняк #3 - Про Дюну 2,2024-03-07 21:47:47
38,cnt_67854fe158,13,Положняк,Ультимативный Положняк #13 - Про Сверхъестественное,2026-05-11 15:05:11
38,cnt_d332ab7ed3,6,Положняк,Положняк #6 - Про Каниму и Палмдропова.,2024-05-06 17:59:20
38,cnt_42842cbb6b,7,Положняк,Положняк #7 - Про Забэ и конфликт с АО.,2024-07-06 17:16:05
38,cnt_2ef892a6cd,8,Положняк,"Положняк #8 - Про Забэ, конфликт с JOREFRAME и угрозы страйками.",2024-07-13 14:02:11
39,cnt_df47c8a887,1,Counter Strike,"Dead by Daylight + CS2 с Пиэмом, Теллером и Верчфейтом",2026-04-14 9:42:56
39,cnt_6b07756727,2,Counter Strike,ЧУРДАЛЬ vs MASHA HIMA / МЦ Справа vs Dark-Man / Пармон,2026-02-10 8:01:00
39,cnt_70bedd9533,3,Counter Strike,Пенсионерский CS2 (позорный),2026-01-28 8:58:00
39,cnt_676beb5cd2,4,Counter Strike,EA FC 26 + CS 2 с Пиэмом,2025-10-10 8:47:00
39,cnt_d66eb2e041,5,Counter Strike,Кубок МЦ vs Амкал в CS,2025-09-08 12:39:52
39,cnt_2941190d91,6,Counter Strike,Связь (2013) + CS,2025-09-04 9:01:00
39,cnt_a807434908,7,Counter Strike,Влоги Аббалбиска из Вьетнама #3 + CS,2025-08-02 9:49:00
39,cnt_4a82880ddd,8,Counter Strike,PUBG и CS с подписчиками,2025-05-24 10:11:00
39,cnt_b79fa69b9b,9,Counter Strike,"24 ЧАСА (часть 3/5) люди икс: дни минувшего будущего (2014), cs с чаттерсами, мужское / женское. дорогие мои москвичи",2024-06-23 17:47:15
39,cnt_096239b077,10,Counter Strike,"COUNTER-STRIKE 2: ПАЧУКА, КЕРАМБИТ, ОТТО, КВИД vs НИЩЕТА И СОБАКИ",2024-06-03 0:00:00
39,cnt_c1e1f6e724,11,Counter Strike,Патруль (2012) + кс в команде Керамбита против Нищеты и Эль Мэда,2024-05-28 14:00:42
39,cnt_fd0ac3639f,12,Counter Strike,"ПАЧУКА СЛУШАЕТ МОТИВАЦИОННУЮ РЕЧЬ АББАЛБИСКА В COUNTER-STRIKE 2, КОТОРАЯ ПЕРЕВЕРНУЛА ВСЮ ИГРУ",2023-12-08 0:00:00
39,cnt_6c6d9636c0,13,Counter Strike,"ПЕНСИОНЕРЫ vs НИЩЕТА И СОБАКИ в CS2 (Пачука, T!mmi, Gokilla, Soul, Дим, Пиэм, Сектор, Наби Набат...)",2023-11-17 0:00:00
39,cnt_ec37ab8d40,14,Counter Strike,"БАТТЛРЭПЕРЫ В COUNTER-STRIKE 2 (ПАЧУКА, СЕКТОР, ДИМ, ТЕЛЛЕР, АЙ, ОТТО, АББАЛБИСК, КВИД)",2023-10-28 0:00:00
39,cnt_67b7e60ea3,15,Counter Strike,"Баттл-рэперы против Ресторатора в Counter-Strike 2 (Пачука, Пиэм, Сектор, Теллер, Митбой) - Хайлайты",2023-10-20 0:00:00
39,cnt_c6a4ff9556,16,Counter Strike,Пачука показывает киберспорт в Counter-Strike 2 и пломбирует центральную дырочку,2023-10-12 0:00:00
